"Datum","Wiki/WHO","90870","1922","2.1608130593155552E-2","...6","...7","80304","130","47300","48190","42680","1.1471999999999999E-3","16...14","10566","706","...17","0.1908108108108108","58","...20","1433.6...21","Viral_Pot","5.9859999999999962","1575.6539999999995","12.214372093023252","0.63917525773195871...26","Value_Infectious","0.65747613997879117","1433.6...29","0.63917525773195871...30","120...31","2.1481481481481484...32","30","16...34","212.98199999999994","33...36","33...37","39.200000000000003","120...39","1.3529411764705883","1.4352941176470588","4.5647058823529409","2.1428571428571428","2.1481481481481484...44","1.0666666666666667","1.411764705882353E-5","89","133.5","1362.3999999999999","Free_Viral","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","0...65","...66","0...67","17","0.04","80","0.12","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","3.0552302941176462E-4","30.55230294117646","7.6380757352941158E-3","1.5276151470588232E-2"
2020-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47179,38435,18125.2,11439.9841,2.34979999999999,197466.3512,4.16712896454699,0.0812051312227845,0.113342103555956,"9.7494003765529316E-2","18125.199999999993","8.1205131222784541E-2",7172,1.12293521207217,NA,266,627.440799999998,266,"277.95637371602299","408.6",47396,"32.799999999999997",61.4705882352941,"3798.6235294117641","1.1239003106400134","1.0203291593676334","1.0011889","5.5760000000000002E-3","4090",12270,14648.7,7963.48409999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",16.96,"103","137.8799999999998","1789","1822.8074999999994",NA,NA,NA,NA,NA,NA,NA,NA,0.000936880482352939,93.6880482352939,0.0234220120588235,0.046844024117647
2020-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47436,38740,19388,11452.97918,2.34829999999999,198544.6206,4.1604421566573,0.076235800513796,0.104333350900494,"9.0628793560490931E-2","19387.999999999993","7.6235800513795984E-2",7104,1.12468881143751,NA,238,561.037399999999,238,"287.75433588951279","399",47634,"33.6",62.5764705882353,"3832.223529411764","1.1257001063452676","1.0156731757451183","1.0011889","5.6039999999999996E-3","3941",11823,16038.15,8103.12917999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",11.72,"106","135.11999999999981","1790","1824.8474999999994",NA,NA,NA,NA,NA,NA,NA,NA,0.000953309315294116,95.3309315294116,0.0238327328823529,0.0476654657647058
2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47751,39078,19422.4,11186.02074,2.34679999999999,199758.6654,4.15114568867584,0.0913248970879708,0.124531762972478,"0.10886270055374135","19422.399999999994","9.1324897087970758E-2",7268,1.12638879060222,NA,502,1182.6116,502,"297.89767622961807","396",48136,"34.023529411764706",64.4117647058824,"3866.2470588235287","1.1283373573052671","1.0121240382373513","1.0011889","5.6630588235294117E-3","3743",11229,16240.85,8004.47073999998,2580,7822,16581.6666666667,8345.28740666665,-1163,"-3407","0.6892866684477692",0.69658918870781,"506","1043","1.3053940943966522","1.8998928430432576","8640",NA,NA,NA,NA,"10",6.8,"107","127.83999999999982","1790","1829.4374999999993",NA,NA,NA,NA,NA,NA,NA,NA,0.000941702439999998,94.1702439999998,0.023542561,0.0470851219999999
2020-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48265,39437,18979.2,10585.06108,2.34529999999999,200929.6128,4.13322023038946,0.114392001860033,0.157486999821779,"0.13838348679977647","18979.199999999993","0.11439200186003259",7364,1.12866262890817,NA,458,1078.2694,458,"308.39856931671204","442.4",48594,"34.847058823529409",65.3411764705882,"3901.0941176470583","1.1290427509293681","1.0174761784298845","1.0011889","5.7169411764705878E-3","3821",11463,15731.35,7337.21107999998,2764,8458,15933.2666666667,7539.12774666665,-1057,"-3005","0.72337084532844809",0.737852220186688,"506","1043","1.3325970704487329","1.9394845186396705","9484",NA,NA,NA,NA,"9",18.64,"108","131.51999999999981","1793","1834.5074999999993",NA,NA,NA,NA,NA,NA,NA,NA,0.00086320130352941,86.320130352941,0.0215800325882352,0.0431600651764705
2020-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48795,39784,17968.4,10326.78298,2.34379999999999,201975.2738,4.11321427582274,0.114726627956822,0.162001404587629,"0.14078866039159246","17968.399999999994","0.1147266279568217",7528,1.13142578894892,NA,516,1214.0448,516,"319.26961888512608","483.8",49110,"35.494117647058822",66.5294117647059,"3936.5882352941171","1.1301346220227821","1.0218634164729534","1.0011889","5.7776470588235297E-3","3986",11958,14580.3,6938.68297999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",15.52,"122","138.43999999999983","1798","1839.9374999999993",NA,NA,NA,NA,NA,NA,NA,NA,0.000816315644705881,81.6315644705881,0.020407891117647,0.040815782235294
2020-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49283,40154,17542.4,10075.24828,2.34229999999999,202644.5393,4.08637179221757,0.111024023498436,0.159276686525663,"0.13722046268407559","17542.399999999994","0.11102402349843626",7652,1.13210971239548,NA,498,1170.9474,498,"330.52387295082673","440.4",49608,"35.4",67.2588235294118,"3971.9882352941172","1.1302544940876262","1.0210918885320626","1.0011889","5.8362352941176473E-3","4332",12996,13860.2,6393.04827999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",18.44,"121","151.11999999999983","1802","1845.2174999999993",NA,NA,NA,NA,NA,NA,NA,NA,0.000752123327058822,75.2123327058822,0.0188030831764705,0.0376061663529411
2020-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49723,40367,17128.4,10289.48768,2.34079999999999,203116.2461,4.06235200434669,0.0896369993503508,0.129384826149348,"0.11007245914019341","17128.399999999994","8.9636999350350771E-2",7882,1.13117364697318,NA,445,1045.661,445,"342.17483947234336","389",50053,"34.388235294117642",67.5058823529412,"4006.376470588235","1.1294821166647862","1.0190183420432422","1.0011889","5.8885882352941177E-3","4364",13092,13419,6580.08767999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",20.24,"135","157.51999999999984","1804","1850.8274999999992",NA,NA,NA,NA,NA,NA,NA,NA,0.000774127962352939,77.4127962352939,0.0193531990588235,0.038706398117647
2020-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50123,40510,17502.4,10445.21944,2.33929999999999,204042.6396,4.05570740608229,0.0654072320305749,0.0934117821167608,"7.9356115897433743E-2","17502.399999999994","6.5407232030574913E-2",8023,1.12887097137452,NA,285,669.265499999998,285,"354.23650256374339","364.8",50338,"34.611764705882351",67.4117647058823,"4040.9882352941172","1.1284522955523673","1.0170444169389039","1.0011889","5.9221176470588234E-3","4421",13263,13744.55,6687.36943999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",21.24,"135","163.59999999999985","1805","1854.0524999999991",NA,NA,NA,NA,NA,NA,NA,NA,0.000786749345882351,78.6749345882351,0.0196687336470588,0.0393374672941175
2020-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50378,40856,17775.2,10164.39906,2.33779999999999,205038.7546,4.05185568766426,0.060979830280881,0.0859476165793384,"7.3400839610625671E-2","17775.199999999993","6.0979830280881012E-2",7878,1.12975421600287,NA,201,471.706799999999,201,"366.72333927911529","350.2",50539,"34.176470588235297",67.7764705882353,"4075.1647058823523","1.1286569297422842","1.0131729782997807","1.0011889","5.9457647058823527E-3","4245",12735,14166.95,6556.14905999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",10.64,"130","157.63999999999984","1805","1856.2124999999992",NA,NA,NA,NA,NA,NA,NA,NA,0.000771311654117645,77.1311654117645,0.0192827913529411,0.0385655827058823
2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50664,41232,17308.8,9594.32643999998,2.33629999999999,205942.8824,4.04253459484924,0.0724498846904382,0.102200985966575,"8.7728908221900034E-2","17308.799999999992","7.2449884690438185E-2",7894,1.1299596315543,NA,395,926.393499999998,395,"379.65033698870405","338.4",50934,"32.917647058823533",66.9411764705882,"4108.0823529411755","1.1257625320484483","1.0107934481176306","1.0011889","5.9922352941176472E-3","3940",11820,13959.8,6245.32643999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",9.52,"138","149.71999999999986","1808","1861.4024999999992",NA,NA,NA,NA,NA,NA,NA,NA,0.000734744287058822,73.4744287058822,0.0183686071764705,0.0367372143529411
2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51101,41646,16347.2,8673.62987999999,2.33479999999999,206666.1896,4.02497155766758,0.0885300055055974,0.126947284094738,"0.10920982480923944","16347.199999999993","8.8530005505597378E-2",7904,1.12790800335496,NA,425,996.114999999997,425,"393.03301136755584","343.2",51359,"32.529411764705884",67.3764705882353,"4140.6117647058818","1.1255040322580645","1.0143515026400414","1.0011889","6.0422352941176469E-3","3804",11412,13113.8,5440.22987999999,3664,7592,12430.1333333333,4756.56321333332,-140,"-3820","0.96319663512092535",0.665264633718892,"506","1043","1.326668216693792","1.9308555637019909","13375",NA,NA,NA,NA,"8",20.08,"133","152.83999999999986","1809","1867.0874999999992",NA,NA,NA,NA,NA,NA,NA,NA,0.000640027044705881,64.0027044705881,0.016000676117647,0.032001352235294
2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51492,42081,14786.4,8355.04513999999,2.33329999999999,207505.9983,4.01215531844958,0.0851076764084561,0.127004853795533,"0.1070246897359023","14786.399999999992","8.5107676408456082E-2",7854,1.12646846492092,NA,386,904.127799999997,386,"406.88742501826215","374.8",51745,"31",66.4941176470588,"4171.6117647058818","1.1226216562167792","1.0163429654192326","1.0011889","6.0876470588235292E-3","3963",11889,11417.85,4986.49513999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",18.32,"135","159.43999999999986","1810","1873.3124999999991",NA,NA,NA,NA,NA,NA,NA,NA,0.000586646487058822,58.6646487058822,0.0146661621764705,0.0293323243529411
2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51864,42502,14255.2,8342.17044999999,2.33179999999999,208024.9899,3.9950514025811,0.0808077710395376,0.123985870273286,"0.10276973704256684","14255.199999999993","8.0807771039537554E-2",7739,1.12165055472653,NA,309,723.307199999998,309,"421.23020675015584","340.2",52054,"28.776470588235291",64.1764705882353,"4200.3882352941173","1.1170625979098263","1.0149312146533336","1.0011889","6.1240000000000001E-3","4111",12333,10760.85,4847.82044999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",20.64,"140","173.27999999999986","1813","1879.8524999999991",NA,NA,NA,NA,NA,NA,NA,NA,0.000570331817647057,57.0331817647057,0.0142582954411764,0.0285165908823529
2020-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52164,42794,14246,8890.12929999998,2.33029999999999,208305.3459,3.97777264261435,0.0679311529214212,0.105964315647755,"8.6134936669045897E-2","14245.999999999993","6.793115292142124E-2",7805,1.11690647482014,NA,359,839.808699999998,359,"436.0785715380988","279.2",52413,"27.764705882352938",62.1529411764706,"4228.1529411764704","1.1120942075111393","1.0130505709624795","1.0011889","6.1662352941176468E-3","3918",11754,10915.7,5559.82929999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",19.92,"142","174.55999999999989","1814","1886.212499999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00065409756470588,65.4097564705881,0.016352439117647,0.032704878235294
2020-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52464,42962,15194,9928.01332999998,2.34029999999999,209162.2175,3.97639241649398,0.0533217714085771,0.0827220479013773,"6.6967111123848594E-2","15193.999999999993","5.3321771408577148E-2",7857,1.11202017846923,NA,222,518.991599999999,222,"451.45034118481675","275.39999999999998",52635,"27.023529411764709",61.6352941176471,"4255.1764705882351","1.1105367541564688","1.0115687181860249","1.0011889","6.1923529411764709E-3","3819",11457,11947.85,6681.86332999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",17.8,"128","176.83999999999989","1816","1890.6074999999989",NA,NA,NA,NA,NA,NA,NA,NA,0.000786101568235292,78.6101568235292,0.0196525392058823,0.0393050784117646
2020-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52646,43427,16980.4,10631.1291,2.35029999999999,210207.5359,3.97839032817704,0.0551416260946663,0.0850486627146411,"6.8767269107710777E-2","16980.399999999994","5.5141626094666295E-2",7511,1.10983219495742,NA,120,280.355999999999,120,"467.3639657115815","303.2",52755,"26.070588235294117",60.2470588235294,"4281.2470588235292","1.1075072427257842","1.009240088950234","1.0011889","6.2064705882352942E-3","3525",10575,13984.15,7634.87909999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",11.4,"132","169.7999999999999","1817","1893.1574999999989","43.5","60",NA,NA,NA,NA,NA,NA,0.000898221070588233,89.8221070588233,0.0224555267647058,0.0449110535294116
2020-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52871,43812,18198,10844.26745,2.36029999999999,211462.0443,3.97866459011458,0.0772050930589732,0.119749796112539,"9.7164435218730472E-2","18197.999999999993","7.7205093058973162E-2",7490,1.1072228853846,NA,367,856.871599999998,367,"483.83854550291471","339",53122,"25.741176470588236",58.6588235294118,"4306.9882352941177","1.1035815190294167","1.0077577005184508","1.0011889","6.249647058823529E-3","3147",9441,15523.05,8169.31744999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",8.04,"129","157.59999999999988","1820","1900.1474999999989",NA,NA,NA,NA,NA,NA,NA,NA,0.000961096170588232,96.1096170588232,0.0240274042647058,0.0480548085294116
2020-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53282,44272,18566,10673.05088,2.37029999999999,212990.7211,3.97370748320895,0.119236463620981,0.189477846057464,"0.15334702840546868","18565.999999999993","0.11923646362098146",7477,1.10394695949446,NA,448,1045.3184,448,"500.89385423189242","425.8",53570,"26.011764705882353",58.5411764705882,"4333","1.1023994731859901","1.0120806898909698","1.0011889","6.3023529411764707E-3","3069",9207,15957.35,8064.40087999998,3359,6400,14993.6666666667,7100.71754666664,290,"-2807","1.094493320299772",0.695123275768437,"506","1043","1.0703324808184145","1.5577801590434832","13726",NA,NA,NA,NA,"25",15.8,"143","152.15999999999988","1821","1905.9674999999988",NA,NA,NA,NA,NA,NA,NA,NA,0.00094875304470588,94.8753044705879,0.023718826117647,0.047437652235294
2020-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53832,44778,18270.4,12341.05287,2.38029999999999,214582.1251,3.96293061708178,0.151729363605282,0.250827666690628,"0.19846257977180443","18270.399999999994","0.15172936360528197",7509,1.10322778973255,NA,538,1254.5084,538,"518.55036259356655","537.79999999999995",54108,"27.799999999999997",58.8,"4360.8","1.1017715332926084","1.0181763159387944","1.0011889","6.3656470588235297E-3","3232",9696,15523.2,9593.85286999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",17,"150","158.51999999999987","1821","1912.8824999999988",NA,NA,NA,NA,NA,NA,NA,NA,0.00112868857294117,112.868857294117,0.0282172143235293,0.0564344286470586
2020-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54384,45304,21087.6,14114.95272,2.39029999999999,215790.1793,3.93979002592565,0.171552024020945,0.283860729597173,"0.2229333460225314","21087.599999999991","0.17155202402094516",7634,1.10350425095875,NA,656,1528.6768,656,"536.82926287498969","567.20000000000005",54764,"31.882352941176475",60.6588235294118,"4392.6823529411768","1.103934849217868","1.020682406816561","1.0011889","6.4428235294117647E-3","3569",10707,18053.95,11081.30272,2927,6989,17927.6333333333,10954.9860533333,-642,"-3718","0.82011768002241525",0.652750537031848,"506","1043","1.2447105324343175","1.8115729513281824","13443",NA,NA,NA,NA,"14",15.44,"145","164.43999999999986","1826","1920.4724999999987","143.33333333333334","147.5",NA,NA,NA,NA,NA,NA,0.00130368267294117,130.368267294117,0.0325920668235293,0.0651841336470586
2020-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55040,45569,24063.6,16848.3398599999,2.40029999999999,216536.0341,3.90939242865568,0.15941267201489,0.252678156858678,"0.20082664589648752","24063.599999999991","0.15941267201489007",8048,1.10693240552662,NA,680,1591.404,680,"555.75249439133313","540.79999999999995",55444,"35.658823529411762",63.4235294117647,"4428.3411764705888","1.1077058318182726","1.0224401842770099","1.0011889","6.5228235294117649E-3","3830",11490,20808.1,13592.8398599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",12.36,"157","156.71999999999983","1827","1928.4374999999986",NA,NA,NA,NA,NA,NA,NA,NA,0.00159915763058823,159.915763058823,0.0399789407647057,0.0799578815294115
2020-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55720,45807,28640.8,20067.2271999999,2.41029999999999,218956.1104,3.91748569383811,0.119906933161811,0.177789864771615,"0.14569998106382706","28640.799999999992","0.11990693316181089",8324,1.11166530335375,NA,514,1208.0542,514,"575.34276981862763","637.4",55958,"39.094117647058823",66.1176470588235,"4467.4352941176476","1.1116452779212522","1.0245660488378936","1.0011889","6.5832941176470587E-3","4085",12255,25168.55,16594.9771999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",14.36,"158","152.75999999999982","1827","1932.4274999999986",NA,NA,NA,NA,NA,NA,NA,NA,0.00195235025882352,195.235025882352,0.048808756470588,0.0976175129411761
2020-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55932,46308,34016,23415.2121099999,2.42029999999999,221569.6798,3.92096267497212,0.137763190211445,0.193471213863903,"0.16285215624041155","34015.999999999985","0.13776319021144534",8138,1.11024653618643,NA,316,745.854799999998,316,"595.62360245473428","725.8",56274,"41.4",67.4705882352941,"4508.8352941176472","1.1134767209481786","1.0162063953488372","1.0011889","6.6204705882352945E-3","4213",12639,30434.95,19834.1621099999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",8.88,"154","140.99999999999983","1828","1935.9974999999986",NA,NA,NA,NA,NA,NA,NA,NA,0.00233343083647058,233.343083647058,0.0583357709117645,0.116671541823529
2020-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56632,46764,39558.8,25413.0050399999,2.43029999999999,224868.2938,3.92298811016387,0.17698021601035,0.240790457707259,"0.20721817052310895","39558.799999999988","0.17698021601034997",8701,1.1177956734565,NA,1021,2420.07629999999,1021,"616.61933444126362","865.8",57295,"49.094117647058823",74.8352941176471,"4557.9294117647059","1.1248871088074763","1.0163675520459441","1.0011889","6.740588235294118E-3","4220",12660,35971.8,21826.0050399999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",4.8,"157","125.87999999999984","1830","1943.5274999999986",NA,NA,NA,NA,NA,NA,NA,NA,0.00256776529882352,256.776529882352,0.064194132470588,0.128388264941176
2020-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57709,47279,42819.2,26141.4854399999,2.44029999999999,228406.336,3.9052496452203,0.241626959464125,0.321117291121823,"0.28255054557934378","42819.199999999983","0.24162695946412549",9283,1.12931253791511,NA,1098,2613.56939999999,1098,"638.35516598031802","1057.8",58393,"56.741176470588236",82.7529411764706,"4614.6705882352944","1.1369574952783348","1.0317707215905028","1.0011889","6.869764705882353E-3","4882",14646,38669.5,21991.7854399999,3968,9857,38522.6333333333,21844.9187733332,-914,"-4789","0.81278164686603849",0.673016523282808,"506","1043","1.7026272959776796","2.4780328238678022","19618",NA,NA,NA,NA,"28",14.68,"178","122.75999999999983","1831","1950.3974999999984",NA,NA,NA,NA,NA,NA,NA,NA,0.00258726887529411,258.726887529411,0.0646817218823527,0.129363443764705
2020-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58881,47775,43947.2,30880.2695799999,2.45029999999999,232571.3344,3.88887094692134,0.249252620558296,0.327317006781907,"0.29066704667166204","43947.199999999983","0.24925262055829567",10165,1.14349801910976,NA,1380,3298.61399999999,1380,"660.85718558112421","1340.2",59773,"66.647058823529406",94.4470588235294,"4681.3176470588242","1.155145424678713","1.0397125300183643","1.0011889","7.0321176470588232E-3","5758",17274,39052.9,25985.9695799999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",17.92,"194","129.27999999999983","1833","1958.1374999999985",NA,NA,NA,NA,NA,NA,NA,NA,0.00305717289176469,305.717289176469,0.0764293222941173,0.152858644588235
2020-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60368,48217,51642.4,35880.2086999999,2.46029999999999,235608.8109,3.84155239381504,0.248373807458803,0.319608849486993,"0.28623814238817075","51642.399999999987","0.24837380745880319",11194,1.16396729908993,NA,1474,3538.04219999999,1474,"684.15240137285878","1387",61247,"76.270588235294113",108.152941176471,"4757.588235294118","1.1766050639720291","1.046076002010085","1.0011889","7.2055294117647061E-3","7018",21054,45677.1,29914.9086999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42",21.52,"220","142.75999999999985","1836","1965.6074999999985","123.33333333333333","105.33333333333333",NA,NA,NA,NA,NA,NA,0.0035194010235294,351.94010235294,0.0879850255882349,0.17597005117647
2020-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61900,48499,59716,42002.2770199998,2.47029999999999,237579.7842,3.78207369834228,0.205580232563503,0.259228623169825,"0.23331536049500348","59715.999999999985","0.20558023256350302",12637,1.18664212867111,NA,1728,4164.99839999998,1728,"708.268773521252","1329.6",62975,"88.6",124.258823529412,"4846.1882352941184","1.2015148913437506","1.051272906370476","1.0011889","7.4088235294117646E-3","8125",24375,52809.75,35096.0270199998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41",26.24,"236","153.19999999999985","1839","1972.2824999999984",NA,NA,NA,NA,NA,NA,NA,NA,0.0041289443552941,412.89443552941,0.103223608882352,0.206447217764705
2020-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,48697,69613.6,49600.7229799998,2.48029999999999,243846.4746,3.80522572017102,0.148470487870736,0.182813202350946,"0.16572154281776863","69613.599999999991","0.14847048787073605",13691,1.20463555962184,NA,1255,3037.47649999999,1255,"733.23524778787612","1567.2",64230,"97.317647058823539",136.411764705882,"4943.5058823529416","1.2202906811057281","1.0469122714020673","1.0011889","7.5564705882352938E-3","9405",28215,61619.35,41606.4729799998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",27.2,"246","163.39999999999984","1842","1976.5574999999985",NA,NA,NA,NA,NA,NA,NA,NA,0.00489487917411763,489.487917411763,0.122371979352941,0.244743958705881
2020-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64436,49089,81906.4,56495.2135299998,2.49029999999999,250452.4834,3.81632187220641,0.159252195130333,0.192526691421717,"0.1764052295356944","81906.39999999998","0.15925219513033326",14107,1.22394863807317,NA,811,1970.97329999999,811,"759.08179027239873","1811.6",65041,"103.14117647058822",144.541176470588,"5046.6470588235297","1.2328878779262629","1.0409693053311793","1.0011889","7.6518823529411768E-3","10122",30366,73302.7,47891.5135299998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41",20.56,"273","168.51999999999984","1845","1979.5724999999986","48","44",NA,NA,NA,NA,NA,NA,0.00563429570941174,563.429570941174,0.140857392735294,0.281714785470587
2020-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65881,49509,92900.4,59817.4907399998,2.50029999999999,257845.6849,3.81137224852799,0.19236066913015,0.231950032940851,"0.21373121935859535","92900.39999999998","0.19236066913014988",16250,1.24607062472811,NA,2568,6266.69039999998,2568,"785.83942337950077","2067",67609,"121.34117647058824",170.435294117647,"5167.9882352941177","1.2727118707879974","1.0424208860759494","1.0011889","7.9539999999999993E-3","10277",30831,84164.95,51082.0407399998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",12.64,"319","168.79999999999984","1850","1985.4974999999986",NA,NA,NA,NA,NA,NA,NA,NA,0.00600965185176468,600.965185176468,0.150241296294117,0.300482592588234
2020-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68704,49889,98063.2,61056.0458999998,2.51029999999999,266266.9376,3.78177107146914,0.238973244475785,0.289079566525574,"0.26803998395455425","98063.199999999983","0.23897324447578486",18560,1.28944108704628,NA,2696,6606.00879999998,2696,"813.54026305362811","2497.8000000000002",70305,"140.14117647058825",196.882352941176,"5308.1294117647058","1.3123949971999254","1.0662362654416786","1.0011889","8.2711764705882349E-3","12165",36495,87722.95,50715.7958999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56",40.84,"361","195.27999999999986","1856","1991.8724999999986",NA,NA,NA,NA,NA,NA,NA,NA,0.00596656422352938,596.656422352939,0.149164105588235,0.298328211176469
