"Datum","Viral_Pot","Value_Infectious","Free_Viral","Viraliät_in_Proz","Viralität_pro_X","Dunkelziffer","Menschen_mit_Viruskontakt","Viral_Pot_Plus","Value_Infectious_Plus","Free_Viral_Plus","Viraliät_in_Proz_Plus","Viralität_pro_X_Plus","Dunkelziffer_Plus","Menschen_mit_Viruskontakt_Plus","Viral_Pot_Opt","Value_Infectious_Opt","Free_Viral_Opt","Viraliät_in_Proz_Opt","Viralität_pro_X_Opt","Dunkelziffer_Opt","Menschen_mit_Viruskontakt_Opt","Viral_Pot_Pess","Value_Infectious_Pess","Free_Viral_Pess","Viraliät_in_Proz_Pess","Viralität_pro_X_Pess","Dunkelziffer_Pess","Menschen_mit_Viruskontakt_Pess"
2020-09-15,10585.06108,0.157486999821779,7337.21107999998,0.00086320130352941,0.00086320130352941,2.34529999999999,0.0643461490372947,10585.06108,0.157486999821779,7337.21107999998,0.00086320130352941,0.00086320130352941,2.34529999999999,0.0236293769265348,10585.06108,0.157486999821779,7337.21107999998,0.00086320130352941,0.00086320130352941,2.34529999999999,0.0236293769265348,10585.06108,0.157486999821779,7337.21107999998,0.00086320130352941,0.00086320130352941,2.34529999999999,0.0236293769265348
2020-09-16,10326.78298,0.162001404587629,6938.68297999999,0.000816315644705881,0.000816315644705881,2.34379999999999,0.0650294147265412,10326.78298,0.162001404587629,6938.68297999999,0.000816315644705881,0.000816315644705881,2.34379999999999,0.0237647003630182,10326.78298,0.162001404587629,6938.68297999999,0.000816315644705881,0.000816315644705881,2.34379999999999,0.0237647003630182,10326.78298,0.162001404587629,6938.68297999999,0.000816315644705881,0.000816315644705881,2.34379999999999,0.0237647003630182
2020-09-17,10075.24828,0.159276686525663,6393.04827999999,0.000752123327058822,0.000752123327058822,2.34229999999999,0.0656888455661628,10075.24828,0.159276686525663,6393.04827999999,0.000752123327058822,0.000752123327058822,2.34229999999999,0.0238490272786269,10075.24828,0.159276686525663,6393.04827999999,0.000752123327058822,0.000752123327058822,2.34229999999999,0.0238490272786269,10075.24828,0.159276686525663,6393.04827999999,0.000752123327058822,0.000752123327058822,2.34229999999999,0.0238490272786269
2020-09-18,10289.48768,0.129384826149348,6580.08767999998,0.000774127962352939,0.000774127962352939,2.34079999999999,0.0662780960152223,10289.48768,0.129384826149348,6580.08767999998,0.000774127962352939,0.000774127962352939,2.34079999999999,0.0239215182204194,10289.48768,0.129384826149348,6580.08767999998,0.000774127962352939,0.000774127962352939,2.34079999999999,0.0239215182204194,10289.48768,0.129384826149348,6580.08767999998,0.000774127962352939,0.000774127962352939,2.34079999999999,0.0239215182204194
2020-09-19,10445.21944,0.0934117821167608,6687.36943999998,0.000786749345882351,0.000786749345882351,2.33929999999999,0.0666554811342829,10445.21944,0.0934117821167608,6687.36943999998,0.000786749345882351,0.000786749345882351,2.33929999999999,0.0240183764008671,10445.21944,0.0934117821167608,6687.36943999998,0.000786749345882351,0.000786749345882351,2.33929999999999,0.0240183764008671,10445.21944,0.0934117821167608,6687.36943999998,0.000786749345882351,0.000786749345882351,2.33929999999999,0.0240183764008671
2020-09-20,10164.39906,0.0859476165793384,6556.14905999999,0.000771311654117645,0.000771311654117645,2.33779999999999,0.066921636955094,10164.39906,0.0859476165793384,6556.14905999999,0.000771311654117645,0.000771311654117645,2.33779999999999,0.0240913805410428,10164.39906,0.0859476165793384,6556.14905999999,0.000771311654117645,0.000771311654117645,2.33779999999999,0.0240913805410428,10164.39906,0.0859476165793384,6556.14905999999,0.000771311654117645,0.000771311654117645,2.33779999999999,0.0240913805410428
2020-09-21,9594.32643999998,0.102200985966575,6245.32643999998,0.000734744287058822,0.000734744287058822,2.33629999999999,0.0674446794885288,9594.32643999998,0.102200985966575,6245.32643999998,0.000734744287058822,0.000734744287058822,2.33629999999999,0.0242238184769472,9594.32643999998,0.102200985966575,6245.32643999998,0.000734744287058822,0.000734744287058822,2.33629999999999,0.0242238184769472,9594.32643999998,0.102200985966575,6245.32643999998,0.000734744287058822,0.000734744287058822,2.33629999999999,0.0242238184769472
2020-09-22,8673.62987999999,0.126947284094738,5440.22987999999,0.000640027044705881,0.000640027044705881,2.33479999999999,0.0680074467713385,8673.62987999999,0.126947284094738,5440.22987999999,0.000640027044705881,0.000640027044705881,2.33479999999999,0.0243198252035588,8673.62987999999,0.126947284094738,5440.22987999999,0.000640027044705881,0.000640027044705881,2.33479999999999,0.0243198252035588,8673.62987999999,0.126947284094738,5440.22987999999,0.000640027044705881,0.000640027044705881,2.33479999999999,0.0243198252035588
2020-09-23,8355.04513999999,0.127004853795533,4986.49513999999,0.000586646487058822,0.000586646487058822,2.33329999999999,0.0685185718799608,8355.04513999999,0.127004853795533,4986.49513999999,0.000586646487058822,0.000586646487058822,2.33329999999999,0.0244245855239027,8355.04513999999,0.127004853795533,4986.49513999999,0.000586646487058822,0.000586646487058822,2.33329999999999,0.0244245855239027,8355.04513999999,0.127004853795533,4986.49513999999,0.000586646487058822,0.000586646487058822,2.33329999999999,0.0244245855239027
2020-09-24,8342.17044999999,0.123985870273286,4847.82044999999,0.000570331817647057,0.000570331817647057,2.33179999999999,0.0689277367985212,8342.17044999999,0.123985870273286,4847.82044999999,0.000570331817647057,0.000570331817647057,2.33179999999999,0.0244656947894067,8342.17044999999,0.123985870273286,4847.82044999999,0.000570331817647057,0.000570331817647057,2.33179999999999,0.0244656947894067,8342.17044999999,0.123985870273286,4847.82044999999,0.000570331817647057,0.000570331817647057,2.33179999999999,0.0244656947894067
2020-09-25,8890.12929999998,0.105964315647755,5559.82929999998,0.00065409756470588,0.00065409756470588,2.33029999999999,0.0694031096327063,8890.12929999998,0.105964315647755,5559.82929999998,0.00065409756470588,0.00065409756470588,2.33029999999999,0.0245278820608642,8890.12929999998,0.105964315647755,5559.82929999998,0.00065409756470588,0.00065409756470588,2.33029999999999,0.0245278820608642,8890.12929999998,0.105964315647755,5559.82929999998,0.00065409756470588,0.00065409756470588,2.33029999999999,0.0245278820608642
2020-09-26,9928.01332999998,0.0827220479013773,6681.86332999998,0.000786101568235292,0.000786101568235292,2.34029999999999,0.0696970727780798,9928.01332999998,0.0827220479013773,6681.86332999998,0.000786101568235292,0.000786101568235292,2.34029999999999,0.0246232252755483,9928.01332999998,0.0827220479013773,6681.86332999998,0.000786101568235292,0.000786101568235292,2.34029999999999,0.0246232252755483,9928.01332999998,0.0827220479013773,6681.86332999998,0.000786101568235292,0.000786101568235292,2.34029999999999,0.0246232252755483
2020-09-27,10631.1291,0.0850486627146411,7634.87909999998,0.000898221070588233,0.000898221070588233,2.35029999999999,0.069855971775579,10631.1291,0.0850486627146411,7634.87909999998,0.000898221070588233,0.000898221070588233,2.35029999999999,0.0246917625603506,10631.1291,0.0850486627146411,7634.87909999998,0.000898221070588233,0.000898221070588233,2.35029999999999,0.0246917625603506,10631.1291,0.0850486627146411,7634.87909999998,0.000898221070588233,0.000898221070588233,2.35029999999999,0.0246917625603506
2020-09-28,10844.26745,0.119749796112539,8169.31744999998,0.000961096170588232,0.000961096170588232,2.36029999999999,0.070341937876264,10844.26745,0.119749796112539,8169.31744999998,0.000961096170588232,0.000961096170588232,2.36029999999999,0.0248652494536549,10844.26745,0.119749796112539,8169.31744999998,0.000961096170588232,0.000961096170588232,2.36029999999999,0.0248652494536549,10844.26745,0.119749796112539,8169.31744999998,0.000961096170588232,0.000961096170588232,2.36029999999999,0.0248652494536549
2020-09-29,10673.05088,0.189477846057464,8064.40087999998,0.00094875304470588,0.00094875304470588,2.37029999999999,0.0709351608002609,10673.05088,0.189477846057464,8064.40087999998,0.00094875304470588,0.00094875304470588,2.37029999999999,0.0250437070441769,10673.05088,0.189477846057464,8064.40087999998,0.00094875304470588,0.00094875304470588,2.37029999999999,0.0250437070441769,10673.05088,0.189477846057464,8064.40087999998,0.00094875304470588,0.00094875304470588,2.37029999999999,0.0250437070441769
2020-09-30,12341.05287,0.250827666690628,9593.85286999997,0.00112868857294117,0.00112868857294117,2.38029999999999,0.0716475579723823,12341.05287,0.250827666690628,9593.85286999997,0.00112868857294117,0.00112868857294117,2.38029999999999,0.0252266176269484,12341.05287,0.250827666690628,9593.85286999997,0.00112868857294117,0.00112868857294117,2.38029999999999,0.0252266176269484,12341.05287,0.250827666690628,9593.85286999997,0.00112868857294117,0.00112868857294117,2.38029999999999,0.0252266176269484
2020-10-01,14114.95272,0.283860729597173,11081.30272,0.00130368267294117,0.00130368267294117,2.39029999999999,0.0725162058253778,14114.95272,0.283860729597173,11081.30272,0.00130368267294117,0.00130368267294117,2.39029999999999,0.0253833718799756,14114.95272,0.283860729597173,11081.30272,0.00130368267294117,0.00130368267294117,2.39029999999999,0.0253833718799756,14114.95272,0.283860729597173,11081.30272,0.00130368267294117,0.00130368267294117,2.39029999999999,0.0253833718799756
2020-10-02,16848.3398599999,0.252678156858678,13592.8398599999,0.00159915763058823,0.00159915763058823,2.40029999999999,0.0734166334778732,16848.3398599999,0.252678156858678,13592.8398599999,0.00159915763058823,0.00159915763058823,2.40029999999999,0.0255002769193395,16848.3398599999,0.252678156858678,13592.8398599999,0.00159915763058823,0.00159915763058823,2.40029999999999,0.0255002769193395,16848.3398599999,0.252678156858678,13592.8398599999,0.00159915763058823,0.00159915763058823,2.40029999999999,0.0255002769193395
2020-10-03,20067.2271999999,0.177789864771615,16594.9771999999,0.00195235025882352,0.00195235025882352,2.41029999999999,0.0740972508504947,20067.2271999999,0.177789864771615,16594.9771999999,0.00195235025882352,0.00195235025882352,2.41029999999999,0.0257899605242109,20067.2271999999,0.177789864771615,16594.9771999999,0.00195235025882352,0.00195235025882352,2.41029999999999,0.0257899605242109,20067.2271999999,0.177789864771615,16594.9771999999,0.00195235025882352,0.00195235025882352,2.41029999999999,0.0257899605242109
2020-10-04,23415.2121099999,0.193471213863903,19834.1621099999,0.00233343083647058,0.00233343083647058,2.42029999999999,0.0745156848772426,23415.2121099999,0.193471213863903,19834.1621099999,0.00233343083647058,0.00233343083647058,2.42029999999999,0.0259586180672213,23415.2121099999,0.193471213863903,19834.1621099999,0.00233343083647058,0.00233343083647058,2.42029999999999,0.0259586180672213,23415.2121099999,0.193471213863903,19834.1621099999,0.00233343083647058,0.00233343083647058,2.42029999999999,0.0259586180672213
2020-10-05,25413.0050399999,0.240790457707259,21826.0050399999,0.00256776529882352,0.00256776529882352,2.43029999999999,0.0758676505142981,25413.0050399999,0.240790457707259,21826.0050399999,0.00256776529882352,0.00256776529882352,2.43029999999999,0.0264432475025693,25413.0050399999,0.240790457707259,21826.0050399999,0.00256776529882352,0.00256776529882352,2.43029999999999,0.0264432475025693,25413.0050399999,0.240790457707259,21826.0050399999,0.00256776529882352,0.00256776529882352,2.43029999999999,0.0264432475025693
2020-10-06,26141.4854399999,0.321117291121823,21991.7854399999,0.00258726887529411,0.00258726887529411,2.44029999999999,0.0773215763414156,26141.4854399999,0.321117291121823,21991.7854399999,0.00258726887529411,0.00258726887529411,2.44029999999999,0.026828146180394,26141.4854399999,0.321117291121823,21991.7854399999,0.00258726887529411,0.00258726887529411,2.44029999999999,0.026828146180394,26141.4854399999,0.321117291121823,21991.7854399999,0.00258726887529411,0.00258726887529411,2.44029999999999,0.026828146180394
2020-10-07,30880.2695799999,0.327317006781907,25985.9695799999,0.00305717289176469,0.00305717289176469,2.45029999999999,0.0791489148126563,30880.2695799999,0.327317006781907,25985.9695799999,0.00305717289176469,0.00305717289176469,2.45029999999999,0.0273469980129799,30880.2695799999,0.327317006781907,25985.9695799999,0.00305717289176469,0.00305717289176469,2.45029999999999,0.0273469980129799,30880.2695799999,0.327317006781907,25985.9695799999,0.00305717289176469,0.00305717289176469,2.45029999999999,0.0273469980129799
2020-10-08,35880.2086999999,0.319608849486993,29914.9086999999,0.0035194010235294,0.0035194010235294,2.46029999999999,0.0811007241652713,35880.2086999999,0.319608849486993,29914.9086999999,0.0035194010235294,0.0035194010235294,2.46029999999999,0.0276804187604694,35880.2086999999,0.319608849486993,29914.9086999999,0.0035194010235294,0.0035194010235294,2.46029999999999,0.0276804187604694,35880.2086999999,0.319608849486993,29914.9086999999,0.0035194010235294,0.0035194010235294,2.46029999999999,0.0276804187604694
2020-10-09,42002.2770199998,0.259228623169825,35096.0270199998,0.0041289443552941,0.0041289443552941,2.47029999999999,0.0833888697292595,42002.2770199998,0.259228623169825,35096.0270199998,0.0041289443552941,0.0041289443552941,2.47029999999999,0.0280207166062476,42002.2770199998,0.259228623169825,35096.0270199998,0.0041289443552941,0.0041289443552941,2.47029999999999,0.0280207166062476,42002.2770199998,0.259228623169825,35096.0270199998,0.0041289443552941,0.0041289443552941,2.47029999999999,0.0280207166062476
2020-10-10,49600.7229799998,0.182813202350946,41606.4729799998,0.00489487917411763,0.00489487917411763,2.48029999999999,0.0850506884114385,49600.7229799998,0.182813202350946,41606.4729799998,0.00489487917411763,0.00489487917411763,2.48029999999999,0.0287540762360688,49600.7229799998,0.182813202350946,41606.4729799998,0.00489487917411763,0.00489487917411763,2.48029999999999,0.0287540762360688,49600.7229799998,0.182813202350946,41606.4729799998,0.00489487917411763,0.00489487917411763,2.48029999999999,0.0287540762360688
2020-10-11,56495.2135299998,0.192526691421717,47891.5135299998,0.00563429570941174,0.00563429570941174,2.49029999999999,0.0861245808028705,56495.2135299998,0.192526691421717,47891.5135299998,0.00563429570941174,0.00563429570941174,2.49029999999999,0.0292020459870797,56495.2135299998,0.192526691421717,47891.5135299998,0.00563429570941174,0.00563429570941174,2.49029999999999,0.0292020459870797,56495.2135299998,0.192526691421717,47891.5135299998,0.00563429570941174,0.00563429570941174,2.49029999999999,0.0292020459870797
2020-10-12,59817.4907399998,0.231950032940851,51082.0407399998,0.00600965185176468,0.00600965185176468,2.50029999999999,0.089525019349353,59817.4907399998,0.231950032940851,51082.0407399998,0.00600965185176468,0.00600965185176468,2.50029999999999,0.0303156548647916,59817.4907399998,0.231950032940851,51082.0407399998,0.00600965185176468,0.00600965185176468,2.50029999999999,0.0303156548647916,59817.4907399998,0.231950032940851,51082.0407399998,0.00600965185176468,0.00600965185176468,2.50029999999999,0.0303156548647916
2020-10-13,61056.0458999998,0.289079566525574,50715.7958999998,0.00596656422352938,0.00596656422352938,2.51029999999999,0.0930949501598347,61056.0458999998,0.289079566525574,50715.7958999998,0.00596656422352938,0.00596656422352938,2.51029999999999,0.0312796959034869,61056.0458999998,0.289079566525574,50715.7958999998,0.00596656422352938,0.00596656422352938,2.51029999999999,0.0312796959034869,61056.0458999998,0.289079566525574,50715.7958999998,0.00596656422352938,0.00596656422352938,2.51029999999999,0.0312796959034869
2020-10-14,71120.7200199997,0.286576834504486,58925.7700199997,0.00693244353176467,0.00693244353176467,2.52029999999999,0.0970740458888768,71120.7200199997,0.286576834504486,58925.7700199997,0.00693244353176467,0.00693244353176467,2.52029999999999,0.0323454733141978,71120.7200199997,0.286576834504486,58925.7700199997,0.00693244353176467,0.00693244353176467,2.52029999999999,0.0323454733141978,71120.7200199997,0.286576834504486,58925.7700199997,0.00693244353176467,0.00693244353176467,2.52029999999999,0.0323454733141978
2020-10-15,81321.5605399997,0.273427033787269,66840.9605399997,0.00786364241647055,0.00786364241647055,2.53029999999999,0.101588101576166,81321.5605399997,0.273427033787269,66840.9605399997,0.00786364241647055,0.00786364241647055,2.53029999999999,0.0330608103129193,81321.5605399997,0.273427033787269,66840.9605399997,0.00786364241647055,0.00786364241647055,2.53029999999999,0.0330608103129193,81321.5605399997,0.273427033787269,66840.9605399997,0.00786364241647055,0.00786364241647055,2.53029999999999,0.0330608103129193
2020-10-16,94503.2973499996,0.219857872985427,77992.8973499996,0.0091756349823529,0.0091756349823529,2.54029999999999,0.106486163174078,94503.2973499996,0.219857872985427,77992.8973499996,0.0091756349823529,0.0091756349823529,2.54029999999999,0.0338134337678322,94503.2973499996,0.219857872985427,77992.8973499996,0.0091756349823529,0.0091756349823529,2.54029999999999,0.0338134337678322,94503.2973499996,0.219857872985427,77992.8973499996,0.0091756349823529,0.0091756349823529,2.54029999999999,0.0338134337678322
2020-10-17,109602.31323,0.156648623373069,90881.0632299995,0.0106918897917647,0.0106918897917647,2.57529999999999,0.109638984116125,109602.31323,0.156648623373069,90881.0632299995,0.0106918897917647,0.0106918897917647,2.57529999999999,0.0353150345898459,109602.31323,0.156648623373069,90881.0632299995,0.0106918897917647,0.0106918897917647,2.57529999999999,0.0353150345898459,109602.31323,0.156648623373069,90881.0632299995,0.0106918897917647,0.0106918897917647,2.57529999999999,0.0353150345898459
2020-10-18,122909.955639999,0.169970293557473,103337.855639999,0.0121573947811764,0.0121573947811764,2.61029999999999,0.112007903337175,122909.955639999,0.169970293557473,103337.855639999,0.0121573947811764,0.0121573947811764,2.61029999999999,0.036396780862886,122909.955639999,0.169970293557473,103337.855639999,0.0121573947811764,0.0121573947811764,2.61029999999999,0.036396780862886,122909.955639999,0.169970293557473,103337.855639999,0.0121573947811764,0.0121573947811764,2.61029999999999,0.036396780862886
2020-10-19,128442.867679999,0.215555558651003,108603.017679999,0.0127768256094117,0.0127768256094117,2.64529999999999,0.119191462182451,128442.867679999,0.215555558651003,108603.017679999,0.0127768256094117,0.0127768256094117,2.64529999999999,0.0388075500277435,128442.867679999,0.215555558651003,108603.017679999,0.0127768256094117,0.0127768256094117,2.64529999999999,0.0388075500277435,128442.867679999,0.215555558651003,108603.017679999,0.0127768256094117,0.0127768256094117,2.64529999999999,0.0388075500277435
2020-10-20,129576.343949999,0.274749230792305,106594.043949999,0.0125404757588235,0.0125404757588235,2.68029999999999,0.12672724713885,129576.343949999,0.274749230792305,106594.043949999,0.0125404757588235,0.0125404757588235,2.68029999999999,0.0407622272096227,129576.343949999,0.274749230792305,106594.043949999,0.0125404757588235,0.0125404757588235,2.68029999999999,0.0407622272096227,129576.343949999,0.274749230792305,106594.043949999,0.0125404757588235,0.0125404757588235,2.68029999999999,0.0407622272096227
2020-10-21,148104.343169999,0.270634188313399,121351.443169999,0.0142766403729411,0.0142766403729411,2.71529999999999,0.135301172212243,148104.343169999,0.270634188313399,121351.443169999,0.0142766403729411,0.0142766403729411,2.71529999999999,0.0431104406746091,148104.343169999,0.270634188313399,121351.443169999,0.0142766403729411,0.0142766403729411,2.71529999999999,0.0431104406746091,148104.343169999,0.270634188313399,121351.443169999,0.0142766403729411,0.0142766403729411,2.71529999999999,0.0431104406746091
2020-10-22,165257.765469999,0.258134286166012,133690.465469999,0.015728290055294,0.015728290055294,2.75029999999999,0.144285586362509,165257.765469999,0.258134286166012,133690.465469999,0.015728290055294,0.015728290055294,2.75029999999999,0.0444933158291875,165257.765469999,0.258134286166012,133690.465469999,0.015728290055294,0.015728290055294,2.75029999999999,0.0444933158291875,165257.765469999,0.258134286166012,133690.465469999,0.015728290055294,0.015728290055294,2.75029999999999,0.0444933158291875
2020-10-23,184381.722729999,0.205456363856343,149229.972729999,0.0175564673799999,0.0175564673799999,2.78529999999999,0.154252525980646,184381.722729999,0.205456363856343,149229.972729999,0.0175564673799999,0.0175564673799999,2.78529999999999,0.0459711584892271,184381.722729999,0.205456363856343,149229.972729999,0.0175564673799999,0.0175564673799999,2.78529999999999,0.0459711584892271,184381.722729999,0.205456363856343,149229.972729999,0.0175564673799999,0.0175564673799999,2.78529999999999,0.0459711584892271
2020-10-24,204589.237269999,0.146091316505746,165331.137269999,0.0194507220317646,0.0194507220317646,2.82029999999999,0.160462828466239,204589.237269999,0.146091316505746,165331.137269999,0.0194507220317646,0.0194507220317646,2.82029999999999,0.0489915718960338,204589.237269999,0.146091316505746,165331.137269999,0.0194507220317646,0.0194507220317646,2.82029999999999,0.0489915718960338,204589.237269999,0.146091316505746,165331.137269999,0.0194507220317646,0.0194507220317646,2.82029999999999,0.0489915718960338
2020-10-25,216920.148849999,0.155598124220503,176229.798849999,0.0207329175117646,0.0207329175117646,2.85529999999999,0.16473323902403,216920.148849999,0.155598124220503,176229.798849999,0.0207329175117646,0.0207329175117646,2.85529999999999,0.0509747420916856,216920.148849999,0.155598124220503,176229.798849999,0.0207329175117646,0.0207329175117646,2.85529999999999,0.0509747420916856,216920.148849999,0.155598124220503,176229.798849999,0.0207329175117646,0.0207329175117646,2.85529999999999,0.0509747420916856
2020-10-26,217242.056729999,0.192184684569793,176708.106729999,0.0207891890270587,0.0207891890270587,2.89029999999999,0.178154907679461,217242.056729999,0.192184684569793,176708.106729999,0.0207891890270587,0.0207891890270587,2.89029999999999,0.0549881453162082,217242.056729999,0.192184684569793,176708.106729999,0.0207891890270587,0.0207891890270587,2.89029999999999,0.0549881453162082,217242.056729999,0.192184684569793,176708.106729999,0.0207891890270587,0.0207891890270587,2.89029999999999,0.0549881453162082
2020-10-27,211591.071249999,0.232981264458733,165585.671249999,0.0194806672058823,0.0194806672058823,2.92529999999999,0.191106500133957,211591.071249999,0.232981264458733,165585.671249999,0.0194806672058823,0.0194806672058823,2.92529999999999,0.0579549080349987,211591.071249999,0.232981264458733,165585.671249999,0.0194806672058823,0.0194806672058823,2.92529999999999,0.0579549080349987,211591.071249999,0.232981264458733,165585.671249999,0.0194806672058823,0.0194806672058823,2.92529999999999,0.0579549080349987
2020-10-28,225015.016549999,0.211270784480384,172719.616549999,0.0203199548882352,0.0203199548882352,2.96029999999999,0.203470166297706,225015.016549999,0.211270784480384,172719.616549999,0.0203199548882352,0.0203199548882352,2.96029999999999,0.0609136107594952,225015.016549999,0.211270784480384,172719.616549999,0.0203199548882352,0.0203199548882352,2.96029999999999,0.0609136107594952,225015.016549999,0.211270784480384,172719.616549999,0.0203199548882352,0.0203199548882352,2.96029999999999,0.0609136107594952
2020-10-29,234260.092709999,0.18590817606534,175548.892709999,0.0206528109070587,0.0206528109070587,2.99529999999999,0.215414074276394,234260.092709999,0.18590817606534,175548.892709999,0.0206528109070587,0.0206528109070587,2.99529999999999,0.0626094565069736,234260.092709999,0.18590817606534,175548.892709999,0.0206528109070587,0.0206528109070587,2.99529999999999,0.0626094565069736,234260.092709999,0.18590817606534,175548.892709999,0.0206528109070587,0.0206528109070587,2.99529999999999,0.0626094565069736
2020-10-30,247374.371999999,0.14380983074607,185607.421999999,0.0218361672941175,0.0218361672941175,3.03029999999999,0.227291774339458,247374.371999999,0.14380983074607,185607.421999999,0.0218361672941175,0.0218361672941175,3.03029999999999,0.0643259543482483,247374.371999999,0.14380983074607,185607.421999999,0.0218361672941175,0.0218361672941175,3.03029999999999,0.0643259543482483,247374.371999999,0.14380983074607,185607.421999999,0.0218361672941175,0.0218361672941175,3.03029999999999,0.0643259543482483
2020-10-31,262163.171549999,0.102223402665622,197609.071549999,0.0232481260647058,0.0232481260647058,3.06529999999999,0.234116486282048,262163.171549999,0.102223402665622,197609.071549999,0.0232481260647058,0.0232481260647058,3.06529999999999,0.0676717774903138,262163.171549999,0.102223402665622,197609.071549999,0.0232481260647058,0.0232481260647058,3.06529999999999,0.0676717774903138,262163.171549999,0.102223402665622,197609.071549999,0.0232481260647058,0.0232481260647058,3.06529999999999,0.0676717774903138
2020-11-01,259614.085079999,0.106737191740798,196182.835079999,0.0230803335388234,0.0230803335388234,3.10029999999999,0.238969526497336,259614.085079999,0.106737191740798,196182.835079999,0.0230803335388234,0.0230803335388234,3.10029999999999,0.0699455178378755,259614.085079999,0.106737191740798,196182.835079999,0.0230803335388234,0.0230803335388234,3.10029999999999,0.0699455178378755,259614.085079999,0.106737191740798,196182.835079999,0.0230803335388234,0.0230803335388234,3.10029999999999,0.0699455178378755
2020-11-02,246224.917329999,0.132942180607152,185445.667329999,0.0218171373329411,0.0218171373329411,3.13529999999999,0.252946017485702,246224.917329999,0.132942180607152,185445.667329999,0.0218171373329411,0.0218171373329411,3.13529999999999,0.0740378488948426,246224.917329999,0.132942180607152,185445.667329999,0.0218171373329411,0.0218171373329411,3.13529999999999,0.0740378488948426,246224.917329999,0.132942180607152,185445.667329999,0.0218171373329411,0.0218171373329411,3.13529999999999,0.0740378488948426
2020-11-03,230086.735409999,0.164340783752315,166733.685409999,0.019615727695294,0.019615727695294,3.17029999999999,0.265697662035011,230086.735409999,0.164340783752315,166733.685409999,0.019615727695294,0.019615727695294,3.17029999999999,0.0768366268169111,230086.735409999,0.164340783752315,166733.685409999,0.019615727695294,0.019615727695294,3.17029999999999,0.0768366268169111,230086.735409999,0.164340783752315,166733.685409999,0.019615727695294,0.019615727695294,3.17029999999999,0.0768366268169111
2020-11-04,232605.099299999,0.151214016246557,165053.049299999,0.0194180057999999,0.0194180057999999,3.20529999999999,0.277281398952702,232605.099299999,0.151214016246557,165053.049299999,0.0194180057999999,0.0194180057999999,3.20529999999999,0.0795037761546863,232605.099299999,0.151214016246557,165053.049299999,0.0194180057999999,0.0194180057999999,3.20529999999999,0.0795037761546863,232605.099299999,0.151214016246557,165053.049299999,0.0194180057999999,0.0194180057999999,3.20529999999999,0.0795037761546863
2020-11-05,231159.057499999,0.13475249807612,158912.457499999,0.018695583235294,0.018695583235294,3.18029999999999,0.287702524872023,231159.057499999,0.13475249807612,158912.457499999,0.018695583235294,0.018695583235294,3.17529999999999,0.0809844259645671,231159.057499999,0.13475249807612,158912.457499999,0.018695583235294,0.018695583235294,3.17529999999999,0.0809844259645671,231159.057499999,0.13475249807612,158912.457499999,0.018695583235294,0.018695583235294,3.17529999999999,0.0809844259645671
2020-11-06,236028.213819999,0.105611520776165,165707.713819999,0.019495025155294,0.019495025155294,3.15529999999999,0.297501296384473,236028.213819999,0.105611520776165,165707.713819999,0.019495025155294,0.019495025155294,3.14529999999999,0.0824234370651606,236028.213819999,0.105611520776165,165707.713819999,0.019495025155294,0.019495025155294,3.14529999999999,0.0824234370651606,236028.213819999,0.105611520776165,165707.713819999,0.019495025155294,0.019495025155294,3.14529999999999,0.0824234370651606
2020-11-07,244184.159049999,0.0772621558016804,175887.509049999,0.0206926481235293,0.0206926481235293,3.13029999999999,0.303068057930194,244154.244049999,0.0772621558016804,175857.594049999,0.0206891287117646,0.0206891287117646,3.11529999999999,0.0854396292457889,244154.244049999,0.0772621558016804,175857.594049999,0.0206891287117646,0.0206891287117646,3.11529999999999,0.0854396292457889,244154.244049999,0.0772621558016804,175857.594049999,0.0206891287117646,0.0206891287117646,3.11529999999999,0.0854396292457889
2020-11-08,233672.807349999,0.0853008908973369,169739.207349999,0.0199693185117646,0.0199693185117646,3.10529999999999,0.307040532867674,233585.872349999,0.0853008908973369,169652.272349999,0.0199590908647058,0.0199590908647058,3.08529999999999,0.0873674359459439,233585.872349999,0.0853008908973369,169652.272349999,0.0199590908647058,0.0199590908647058,3.08529999999999,0.0873674359459439,233585.872349999,0.0853008908973369,169652.272349999,0.0199590908647058,0.0199590908647058,3.08529999999999,0.0873674359459439
2020-11-09,215338.695699999,0.109502928782738,156522.095699999,0.0184143641999999,0.0184143641999999,3.08029999999999,0.318604407410677,215203.505699999,0.109502928782738,156386.905699999,0.0183984594941176,0.0183984594941176,3.05529999999999,0.0906358068929531,215203.505699999,0.109502928782738,156386.905699999,0.0183984594941176,0.0183984594941176,3.05529999999999,0.0906358068929531,215203.505699999,0.109502928782738,156386.905699999,0.0183984594941176,0.0183984594941176,3.05529999999999,0.0906358068929531
2020-11-10,196434.420339999,0.13810658287892,137819.270339999,0.0162140318047058,0.0162140318047058,3.05529999999999,0.328428337931064,196252.730339999,0.13810658287892,137637.580339999,0.0161926565105882,0.0161926565105882,3.02529999999999,0.0928143374653615,196252.730339999,0.13810658287892,137637.580339999,0.0161926565105882,0.0161926565105882,3.02529999999999,0.0928143374653615,196252.730339999,0.13810658287892,137637.580339999,0.0161926565105882,0.0161926565105882,3.02529999999999,0.0928143374653615
